time,open,high,low,close,Volume,Volume MA
1757339940,6495.72,6495.88,6494.42,6494.94,7113550,9779334.5
1757340000,6494.05,6494.42,6492.27,6493.25,11128450,9768777.35
1757340060,6493.32,6493.47,6490.29,6490.62,9047240,9694515.85
1757340120,6490.47,6493.29,6490.47,6493.23,8701070,9616497.45
1757340180,6493.31,6493.67,6492.16,6493.12,8930250,9575659.5
1757340240,6493.23,6494.34,6492.76,6494.01,9411660,9564444.85
1757340300,6493.98,6494.09,6492.06,6493.68,7953790,9152980.5
1757340360,6493.52,6495.2,6493.52,6494.9,7642620,9005273
1757340420,6494.95,6496.79,6494.85,6495.98,7066200,8874753
1757340480,6496.16,6497.14,6495.86,6496.9,6976590,8706848
1757340540,6496.83,6496.83,6494.31,6495.14,7684680,8601127.5
1757340600,6495.15,6495.83,6494.84,6494.84,6590670,8407894.5
1757340660,6494.89,6496.48,6494.24,6495.89,7126760,8204861
1757340720,6496.04,6496.04,6493,6494.96,7539500,8150724.5
1757340780,6494.91,6495,6493.43,6493.84,8492170,8126253.5
1757340840,6494.03,6494.72,6492.9,6492.9,7472300,8086850.5
1757340900,6492.89,6493.24,6492.2,6493.23,7969880,8063161.5
1757340960,6493.09,6493.24,6491.8,6492.5,7827220,8057794.5
1757341020,6492.58,6492.83,6490.57,6490.57,6129020,7957782
1757341080,6490.58,6491.46,6489.07,6489.07,7009080,7890635
1757341140,6489.06,6490.15,6487.73,6489.38,6915360,7880725.5
1757341200,6489.43,6489.43,6488.3,6489.13,6862770,7667441.5
1757341260,6489.07,6490.13,6488.49,6488.84,6554930,7542826
1757341320,6489.04,6491.61,6488.96,6491.1,6367580,7426151.5
1757341380,6491.36,6492.14,6490.05,6491.69,6983250,7328801.5
1757341440,6491.69,6491.69,6490.33,6490.91,5851310,7150784
1757341500,6490.68,6492.73,6490.68,6490.84,6897460,7097967.5
1757341560,6490.93,6493.54,6490.93,6493.54,6196330,7025653
1757341620,6493.74,6497.4,6493.69,6496.55,7749030,7059794.5
1757341680,6496.59,6498.48,6496.45,6498.07,5857970,7003863.5
1757341740,6498.15,6499.02,6497.93,6498.47,6193670,6929313
1757341800,6498.39,6500.61,6498.39,6500.43,7550640,6977311.5
1757341860,6500.41,6500.72,6499.55,6499.8,7963180,7019132.5
1757341920,6499.93,6501.58,6499.41,6499.41,7206710,7002493
1757341980,6499.45,6499.45,6497.38,6498.29,6820650,6918917
1757342040,6498.34,6498.78,6497.98,6498.36,6468300,6868717
1757342100,6498.6,6499.2,6497.99,6498.86,6135750,6777010.5
1757342160,6498.8,6500.27,6498.8,6499.83,7217440,6746521.5
1757342220,6499.91,6500.22,6499.21,6499.4,6335010,6756821
1757342280,6499.59,6502.14,6499.24,6501.8,7090230,6760878.5
1757342340,6501.8,6502.73,6501.14,6501.23,6758860,6753053.5
1757342400,6501.3,6502.15,6500.62,6501.88,5906690,6705249.5
1757342460,6501.85,6502.76,6501.02,6502.66,6219760,6688491
1757342520,6502.76,6504.1,6502.41,6504.1,6723000,6706262
1757342580,6504.13,6504.35,6503.54,6503.68,6879560,6701077.5
1757342640,6503.73,6504.19,6502.79,6503.22,6302900,6723657
1757342700,6503.25,6504.27,6502.26,6502.43,7446690,6751118.5
1757342760,6502.37,6504.85,6502.37,6504.42,7519750,6817289.5
1757342820,6504.23,6505.42,6503.49,6504.32,6138470,6736761.5
1757342880,6504.35,6504.83,6503.56,6504.74,7039990,6795862.5
1757342940,6504.78,6505.45,6504.39,6504.39,6243920,6798375
1757343000,6504.27,6504.27,6502.6,6503.52,5883010,6714993.5
1757343060,6503.36,6504.25,6503.12,6503.29,5876030,6610636
1757343120,6503.35,6504.3,6503.3,6504.17,5732080,6536904.5
1757343180,6504.03,6504.46,6503.58,6504.46,6535850,6522664.5
1757343240,6504.48,6504.9,6503.82,6504.89,5892340,6493866.5
1757343300,6504.84,6505.82,6504.42,6505.48,5681130,6471135.5
1757343360,6505.74,6506.45,6505.19,6506.26,6772510,6448889
1757343420,6506.18,6507.46,6506.18,6506.97,6368410,6450559
1757343480,6507.01,6507.01,6504.19,6504.21,6501580,6421126.5
1757343540,6504.3,6504.85,6503.63,6503.85,5711510,6368759
1757343600,6503.91,6505.55,6503.75,6505.55,8123480,6479598.5
1757343660,6505.44,6506.08,6504.29,6504.74,5674020,6452311.5
1757343720,6504.85,6505.31,6504.5,6505,6525900,6442456.5
1757343780,6505.04,6506.7,6505.04,6506.42,6514280,6424192.5
1757343840,6506.36,6506.36,6505.6,6505.87,5995210,6408808
1757343900,6505.95,6506.53,6505.27,6505.85,6210480,6346997.5
1757343960,6505.67,6506.61,6505.29,6506.05,6115080,6276764
1757344020,6506.05,6506.1,6504.97,6505.86,5352710,6237476
1757344080,6505.77,6506.37,6505.19,6506.3,5385010,6154727
1757344140,6506.26,6506.26,6504.9,6505.65,5149820,6100022
1757344200,6505.71,6507.38,6505.71,6507.38,6436020,6127672.5
1757344260,6507.45,6508.1,6507.12,6507.31,5528590,6110300.5
1757344320,6507.29,6507.97,6506.72,6507.13,5330140,6090203.5
1757344380,6507.28,6507.89,6507.19,6507.31,5997520,6063287
1757344440,6507.37,6507.82,6507.11,6507.11,5027470,6020043.5
1757344500,6507.01,6507.1,6505.02,6505.12,5535560,6012765
1757344560,6505.11,6505.53,6504.39,6505.45,6463270,5997303
1757344620,6505.42,6505.62,6504.25,6504.25,5107060,5934235.5
1757344680,6504.2,6504.56,6502.49,6502.51,5551430,5886728
1757344740,6502.56,6503.23,6501.89,6502.35,6080610,5905183
1757344800,6502.44,6502.76,6501.75,6502.14,5471760,5772597
1757344860,6502.15,6502.69,6501.66,6502.25,4993850,5738588.5
1757344920,6502.3,6503.83,6502.3,6503.65,5591210,5691854
1757344980,6503.63,6503.79,6502.65,6503.46,5831060,5657693
1757345040,6503.64,6503.97,6503.36,6503.56,5769730,5646419
1757345100,6503.41,6505.07,6503.14,6504.89,5255920,5598691
1757345160,6504.98,6505.71,6504.75,6505.39,6327310,5609302.5
1757345220,6505.2,6505.5,6504.6,6505.5,5024640,5592899
1757345280,6505.51,6506.39,6505.25,6506.33,6065290,5626913
1757345340,6506.36,6508.08,6506.32,6507.95,5409300,5639887
1757345400,6507.99,6508.18,6507.23,6507.8,4748660,5555519
1757345460,6507.92,6508.22,6507.61,6507.78,5485010,5553340
1757345520,6507.84,6508.14,6507.23,6507.42,5594740,5566570
1757345580,6507.58,6508.67,6506.74,6506.79,5097580,5521573
1757345640,6506.76,6507.06,6505.08,6505.16,5219810,5531190
1757345700,6505.22,6506.13,6505.1,6505.12,5642230,5536523.5
1757345760,6505.13,6505.81,6503.42,6503.65,5300510,5478385.5
1757345820,6503.74,6504.51,6503,6503,4869430,5466504
1757345880,6503.05,6504.61,6503.05,6504.27,4227970,5400331
1757345940,6504.36,6504.69,6503.65,6503.82,4513720,5321986.5
1757346000,6503.83,6503.83,6501.92,6502.91,4884320,5292614.5
1757346060,6502.96,6503.66,6502.72,6502.78,4110690,5248456.5
1757346120,6502.75,6502.95,6502,6502.05,4340820,5185937
1757346180,6502.12,6503.04,6502.08,6502.72,4783930,5133580.5
1757346240,6502.81,6502.86,6502.23,6502.23,4846170,5087402.5
1757346300,6502.15,6502.21,6500.02,6500.18,4757320,5062472.5
1757346360,6500.17,6500.54,6496.65,6496.86,5562000,5024207
1757346420,6496.83,6498.2,6496.51,6496.54,5098590,5027904.5
1757346480,6496.39,6497.48,6495.46,6497.41,6516830,5050481.5
1757346540,6497.39,6498.66,6496.84,6498.51,5116020,5035817.5
1757346600,6498.37,6499.23,6497.35,6499.17,4825040,5039636.5
1757346660,6499.28,6500.8,6498.87,6500.61,4700370,5000404.5
1757346720,6500.61,6500.65,6499.82,6499.82,4142270,4927781
1757346780,6499.81,6501.3,6499.81,6501.22,4247170,4885260.5
1757346840,6501.26,6502.09,6501.11,6501.94,4067810,4827660.5
1757346900,6501.89,6503.32,6501.89,6502.84,3952730,4743185.5
1757346960,6502.9,6503.55,6502.48,6503.55,4121200,4684220
1757347020,6503.53,6504.04,6503.22,6503.71,4387510,4660124
1757347080,6503.87,6504.28,6503.38,6504.28,4550500,4676250.5
1757347140,6504.33,6504.52,6503.94,6504.2,5151330,4708131
1757347200,6504.35,6504.54,6502.22,6502.22,5768480,4752339
1757347260,6502.31,6502.73,6500.13,6500.35,6725170,4883063
1757347320,6500.4,6501.91,6500.4,6501.58,4260670,4879055.5
1757347380,6501.49,6502.52,6501.48,6502.33,4604030,4870060.5
1757347440,6502.09,6502.47,6501.13,6501.3,4784940,4866999
1757347500,6501.38,6501.88,6500.22,6500.44,4117370,4835001.5
1757347560,6500.31,6500.49,6498.12,6498.26,4329680,4773385.5
1757347620,6498.23,6499.97,6498.23,6498.61,4307950,4733853.5
1757347680,6498.66,6499.02,6498.02,6498.02,3981790,4607101.5
1757347740,6497.82,6498.14,6497.47,6497.73,3864020,4544501.5
1757347800,6497.85,6499.22,6497.48,6498.71,4935550,4550027
1757347860,6498.66,6499.29,6498.36,6499.24,4455320,4537774.5
1757347920,6499.24,6500.02,6498.41,6498.85,3808780,4521100
1757347980,6498.81,6499.28,6498.81,6498.86,3900120,4503747.5
1757348040,6498.87,6499.08,6497.84,6497.89,3320520,4466383
1757348100,6497.96,6497.96,6497.35,6497.64,3828540,4460173.5
1757348160,6497.58,6497.78,6496.22,6496.31,4597110,4483969
1757348220,6496.34,6496.74,6494.71,6496.74,4508010,4489994
1757348280,6496.73,6496.78,6495.98,6496.02,2898930,4407415.5
1757348340,6496.07,6496.45,6495.47,6495.74,3471820,4323440
1757348400,6495.93,6496.65,6495.38,6496.42,3570950,4213563.5
1757348460,6496.46,6496.83,6495.67,6495.75,3467710,4050690.5
1757348520,6495.7,6495.95,6495.06,6495.19,4013640,4038339
1757348580,6495.18,6495.47,6494.78,6494.93,3638990,3990087
1757348640,6495.03,6495.34,6494.47,6495.34,3623300,3932005
1757348700,6495.28,6496.14,6494.96,6496.06,4300110,3941142
1757348760,6495.99,6495.99,6495.16,6495.43,3308260,3890071
1757348820,6495.41,6495.43,6494.61,6494.64,4726050,3910976
1757348880,6494.68,6496.28,6494.68,6495.97,3267960,3875284.5
1757348940,6495.94,6496.72,6495.91,6496.58,5771940,3970680.5
1757349000,6496.57,6497.8,6496.39,6497.04,5480030,3997904.5
1757349060,6496.98,6497.04,6495.02,6495.04,4567950,4003536
1757349120,6495.12,6495.2,6492.93,6492.93,5254510,4075822.5
1757349180,6492.96,6493.14,6492.06,6492.08,3899120,4075772.5
1757349240,6492.12,6493.66,6492.12,6492.8,3417620,4080627.5
1757349300,6492.83,6493.27,6492.28,6492.3,4764410,4127421
1757349360,6492.37,6492.42,6490.95,6491.04,5175190,4156325
1757349420,6490.99,6491.06,6488.62,6489.43,4663710,4164110
1757349480,6489.38,6491.31,6489.27,6491.31,4435040,4240915.5
1757349540,6491.23,6491.87,6490.89,6491.71,3850320,4259840.5
1757349600,6491.79,6491.84,6491.03,6491.4,4468830,4304734.5
1757349660,6491.54,6493.17,6490.98,6492.79,4063980,4334548
1757349720,6492.94,6493.78,6492.62,6493.59,4063860,4337059
1757349780,6493.56,6495.12,6493.21,6494.74,4205210,4365370
1757349840,6494.72,6494.78,6493.74,6493.74,3903460,4379378
1757349900,6493.77,6493.77,6491.18,6491.25,4471150,4387930
1757349960,6491.14,6491.65,6489.72,6490,3927480,4418891
1757350020,6490.01,6490.56,6489.68,6490.17,4001380,4382657.5
1757350080,6490.22,6491.49,6490.04,6491.04,3781240,4408321.5
1757350140,6490.99,6491.57,6490.51,6491.37,3540520,4296750.5
1757350200,6491.46,6493.37,6491.38,6493.37,4142560,4229877
1757350260,6493.19,6493.96,6493.19,6493.82,3397770,4171368
1757350320,6493.9,6494.06,6493.23,6493.43,3662240,4091754.5
1757350380,6493.37,6494.79,6493.37,6494.65,3930210,4093309
1757350440,6494.65,6495.68,6494.14,6495.68,3703900,4107623
1757350500,6495.89,6496.53,6495.72,6496.14,3717800,4055292.5
1757350560,6496.03,6496.37,6494.83,6494.93,3379120,3965489
1757350620,6494.92,6495.71,6494.76,6495.36,3102600,3887433.5
1757350680,6495.3,6495.48,6493.54,6493.58,3814060,3856384.5
1757350740,6493.58,6495.18,6493.42,6495.17,3530480,3840392.5
1757350800,6495.23,6496.05,6494.47,6496.02,4004740,3817188
1757350860,6496.08,6496.12,6494.25,6494.29,4260690,3827023.5
1757350920,6494.48,6494.89,6493.59,6493.59,3592310,3803446
1757350980,6493.57,6493.96,6492.5,6492.92,3227790,3754575
1757351040,6492.97,6493.23,6491.94,6491.94,3078690,3713336.5
1757351100,6492.04,6492.8,6491.15,6491.26,3368820,3658220
1757351160,6491.24,6492.86,6491.24,6492.78,3415170,3632604.5
1757351220,6492.84,6492.84,6490.41,6490.41,3190360,3592053.5
1757351280,6490.42,6491.19,6490.42,6490.6,2913000,3548641.5
1757351340,6490.63,6490.92,6490.23,6490.66,3905340,3566882.5
1757351400,6490.63,6491.51,6490.46,6491.41,3434550,3531482
1757351460,6491.38,6492.61,6490.91,6491.1,4356870,3579437
1757351520,6491.02,6492.14,6490.97,6491.48,3709760,3581813
1757351580,6491.57,6491.76,6490.99,6491.68,2802040,3525404.5
1757351640,6491.65,6491.81,6490.24,6490.29,2705010,3475460
1757351700,6490.27,6491.09,6490.18,6491.03,2884420,3433791
1757351760,6491.04,6491.9,6491,6491.82,3069070,3418288.5
1757351820,6491.85,6493.01,6491.01,6492.7,3539810,3440149
1757351880,6492.65,6493.69,6492.45,6493.61,3336540,3416273
1757351940,6493.57,6494.42,6493.54,6494.36,3356050,3407551.5
1757352000,6494.49,6494.98,6494.28,6494.92,2909280,3352778.5
1757352060,6494.89,6495.47,6494.51,6495.12,3425680,3311028
1757352120,6495.22,6495.34,6494.41,6495.32,3755760,3319200.5
1757352180,6495.33,6496.78,6495.33,6496.5,4392940,3377458
1757352240,6496.59,6497.25,6496.43,6497.15,3616290,3404338
1757352300,6496.97,6497.52,6496.13,6496.13,3424230,3407108.5
1757352360,6495.99,6496.03,6494.17,6494.49,3457890,3409244.5
1757352420,6494.34,6495.08,6494.22,6494.93,4077640,3453608.5
1757352480,6494.87,6496.04,6494.87,6495.77,3229340,3469425.5
1757352540,6495.7,6495.91,6494.79,6495.02,4068750,3477596
1757352600,6495.09,6496.47,6495.09,6496.05,3438890,3477813
1757352660,6496.08,6496.09,6495.13,6495.41,4222060,3471072.5
1757352720,6495.6,6496.54,6495.53,6496.31,3645090,3467839
1757352780,6496.31,6496.5,6495.43,6495.65,3792180,3517346
1757352840,6495.65,6495.76,6494.88,6495.44,3895820,3576886.5
1757352900,6495.44,6495.81,6494.51,6494.62,4469780,3656154.5
1757352960,6494.62,6494.99,6494.27,6494.43,3750850,3690243.5
1757353020,6494.41,6494.62,6493.44,6493.44,3428250,3684665.5
1757353080,6493.43,6493.92,6492.99,6492.99,3764890,3706083
1757353140,6493,6493.21,6492.78,6493.09,4124750,3744518
1757353200,6493.02,6493.02,6491.53,6492.07,3837360,3790922
1757353260,6492.1,6492.37,6491.07,6491.08,3558370,3797556.5
1757353320,6491.12,6492.39,6491.12,6492.02,4246330,3822085
1757353380,6492.11,6492.35,6491.78,6491.95,3568010,3780838.5
1757353440,6491.99,6492.57,6491.58,6492.41,3595540,3779801
1757353500,6492.44,6492.74,6492.05,6492.4,3414770,3779328
1757353560,6492.51,6492.51,6490.64,6490.64,3272150,3770041
1757353620,6490.7,6491.59,6490.7,6491.26,3334870,3732902.5
1757353680,6491.22,6491.37,6489.67,6489.67,3967570,3769814
1757353740,6489.76,6489.76,6488.47,6488.72,3500570,3741405
1757353800,6488.83,6489.37,6488.83,6489.27,3804430,3759682
1757353860,6489.32,6489.32,6486.87,6487.05,6104320,3853795
1757353920,6487.01,6487.02,6483.29,6483.91,5884970,3965789
1757353980,6483.85,6486.05,6483.85,6485.65,3839740,3968167
1757354040,6485.61,6487.18,6485.31,6487.16,3391390,3942945.5
1757354100,6487.23,6487.43,6486.52,6486.53,4255590,3932236
1757354160,6486.58,6486.77,6485.02,6485.09,4139910,3951689
1757354220,6485.44,6485.59,6484.54,6484.54,4004620,3980507.5
1757354280,6484.6,6485.72,6484.6,6485.1,3668810,3975703.5
1757354340,6485.16,6485.92,6485.06,6485.91,3369210,3937926.5
1757354400,6485.92,6486.32,6485.41,6485.46,4702210,3981169
1757354460,6485.51,6485.68,6484.79,6485.11,5184630,4062482
1757354520,6485.15,6485.31,6484.33,6484.46,4603950,4080363
1757354580,6484.5,6485.59,6484.35,6485.47,3901480,4097036.5
1757354640,6485.51,6485.84,6484.41,6484.94,4044840,4119501.5
1757354700,6484.98,6486.18,6484.37,6486.13,6237860,4260656
1757354760,6486.08,6487.07,6486.08,6487.07,3881790,4291138
1757354820,6486.81,6487.15,6486.59,6486.62,3534550,4301122
1757354880,6486.63,6486.76,6484.81,6484.96,4698490,4337668
1757354940,6485.09,6486.2,6485.09,6485.98,3360200,4330649.5
1757355000,6486.03,6488.63,6486.03,6488.55,4756550,4378255.5
1757355060,6488.61,6489.08,6488.34,6488.74,4056440,4275861.5
1757355120,6488.78,6489.37,6488.42,6488.53,3688920,4166059
1757355180,6488.46,6489.81,6488.18,6489.78,3141470,4131145.5
1757355240,6489.85,6489.85,6489.19,6489.54,3375400,4130346
1757355300,6489.4,6490.65,6489.1,6490.65,3763640,4105748.5
1757355360,6490.7,6492.56,6490.49,6492.1,4616430,4129574.5
1757355420,6491.96,6492.3,6491.31,6492.23,4230110,4140849
1757355480,6492.37,6492.47,6491.69,6492.07,4339680,4174392.5
1757355540,6492.1,6492.72,6491.94,6492.6,3818410,4196852.5
1757355600,6492.56,6492.81,6492.3,6492.73,4112040,4167344
1757355660,6492.83,6493.96,6492.8,6493.71,4873280,4151776.5
1757355720,6493.81,6494.59,6493.43,6494.59,4021400,4122649
1757355780,6494.59,6494.65,6490.89,6491.01,8524030,4353776.5
1757355840,6491.05,6492.16,6490.67,6492.12,5633680,4433218.5
1757355900,6492.16,6492.24,6491.02,6491.59,5087780,4375714.5
1757355960,6491.69,6492.01,6491.12,6491.38,3675790,4365414.5
1757356020,6491.48,6492.62,6491.45,6492.4,4418850,4409629.5
1757356080,6492.39,6493.05,6492.39,6492.95,3362450,4342827.5
1757356140,6492.93,6494.06,6492.9,6493.96,4177360,4383685.5
1757356200,6493.95,6494.84,6493.75,6493.87,5009440,4396330
1757356260,6493.82,6493.98,6492.79,6493.35,4191130,4403064.5
1757356320,6493.35,6493.61,6493.16,6493.61,3838140,4410525.5
1757356380,6493.55,6494.19,6493.55,6493.99,4001710,4453537.5
1757356440,6493.98,6494.3,6493.78,6494.02,3709390,4470237
1757356500,6494,6494.53,6493.65,6494.4,4703580,4517234
1757356560,6494.32,6494.51,6493.89,6494.08,4081790,4490502
1757356620,6494.02,6494.39,6493.98,6494.3,3719110,4464952
1757356680,6494.2,6494.23,6492.61,6492.66,4665580,4481247
1757356740,6492.66,6492.66,6491.78,6492.13,4160500,4498351.5
1757356800,6492.17,6492.21,6490.25,6490.29,4869630,4536231
1757356860,6490.32,6490.86,6489.73,6489.73,4177900,4501462
1757356920,6489.65,6491.51,6489.65,6491.5,3541720,4477478
1757356980,6491.55,6491.67,6491.09,6491.32,3436100,4223081.5
1757357040,6491.33,6493,6491.33,6493,3926870,4137741
1757357100,6493.06,6493.75,6492.9,6493.73,4895370,4128120.5
1757357160,6493.7,6495.01,6493.7,6494.54,4721520,4180407
1757357220,6494.54,6495.38,6494.49,6495.31,3538370,4136383
1757357280,6495.22,6495.57,6495.16,6495.54,3913410,4163931
1757357340,6495.62,6495.62,6494.45,6494.61,4717360,4190931
1757357400,6494.64,6495.24,6493.53,6493.54,4175690,4149243.5
1757357460,6493.63,6494.88,6493.63,6494.72,4182630,4148818.5
1757357520,6494.7,6494.87,6493.81,6493.83,4187270,4166275
1757357580,6493.82,6493.88,6491.93,6492.16,4513090,4191844
1757357640,6492.19,6493.12,6492.19,6492.54,4109570,4211853
1757357700,6492.46,6493.9,6492.36,6493.72,4712490,4212298.5
1757357760,6493.76,6493.76,6493.1,6493.31,3952650,4205841.5
1757357820,6493.26,6493.45,6492.99,6493.01,4551170,4247444.5
1757357880,6493.04,6493.1,6492.05,6492.21,4207640,4224547.5
1757357940,6492.21,6492.59,6492.07,6492.59,4363710,4234708
1757358000,6492.65,6492.65,6490.58,6490.87,5643750,4273414
1757358060,6490.79,6492.16,6490.79,6491.4,4861070,4307572.5
1757358120,6491.34,6491.91,6491.14,6491.63,3914990,4326236
1757358180,6491.56,6491.7,6490.95,6490.95,5103000,4409581
1757358240,6490.82,6491.47,6490.5,6491.46,4170720,4421773.5
1757358300,6491.54,6492.26,6491.37,6492.1,4640260,4409018
1757358360,6492.15,6492.15,6491.12,6491.12,4633810,4404632.5
1757358420,6491,6491,6490.37,6490.9,4599700,4457699
1757358480,6490.84,6491.62,6490.69,6491.24,4553770,4489717
1757358540,6491.25,6491.46,6490.34,6490.34,5967500,4552224
1757358600,6489.97,6490.18,6489.09,6489.09,4586870,4572783
1757358660,6489.16,6489.29,6487.28,6487.42,5384790,4632891
1757358720,6487.35,6487.47,6484.19,6484.77,6237740,4735414.5
1757358780,6484.9,6485.82,6484.66,6485.35,4933870,4756453.5
1757358840,6485.24,6485.93,6485.11,6485.93,4564270,4779188.5
1757358900,6485.97,6486.4,6485.06,6486.15,6923570,4889742.5
1757358960,6486.19,6488.07,6486.16,6487.83,7580780,5071149
1757359020,6487.78,6488.86,6487.78,6488.42,4811470,5084164
1757359080,6488.47,6488.79,6486.97,6487.08,5114540,5129509
1757359140,6487.11,6488.02,6487.11,6487.67,4850970,5153872
1757359200,6487.64,6488.31,6487.52,6487.78,5029780,5123173.5
1757359260,6487.82,6488.11,6487.38,6487.38,4914310,5125835.5
1757359320,6487.33,6487.33,6485.9,6485.97,5583570,5209264.5
1757359380,6486.06,6486.12,6484.66,6484.8,5191440,5213686.5
1757359440,6484.9,6486.46,6484.9,6486.18,5158700,5263085.5
1757359500,6486.18,6486.2,6485.25,6485.85,4851300,5273637.5
1757359560,6485.78,6485.8,6484.64,6484.64,5477920,5315843
1757359620,6484.6,6485.79,6484.55,6485.76,5437250,5357720.5
1757359680,6485.79,6485.8,6484.8,6484.9,5507290,5405396.5
1757359740,6484.91,6485.91,6484.69,6485.68,6598030,5436923
1757359800,6485.99,6487.58,6485.99,6486.97,6802340,5547696.5
1757359860,6487.05,6487.39,6486.79,6487.34,5733650,5565139.5
1757359920,6487.37,6489.15,6487.37,6488.77,6530000,5579752.5
1757359980,6488.75,6488.78,6486.07,6486.07,6326890,5649403.5
1757360040,6486.05,6486.32,6484.94,6484.94,6430970,5742738.5
1757360100,6484.85,6486.5,6484.85,6486.43,6902080,5741664
1757360160,6486.46,6487.62,6486.39,6487.62,6452700,5685260
1757360220,6487.6,6488.05,6487.32,6487.74,6210550,5755214
1757360280,6487.74,6488.32,6487.67,6488.09,7257000,5862337
1757360340,6488.24,6489.29,6488.21,6488.87,7091900,5974383.5
1757360400,6488.86,6489.61,6488.58,6489.49,7487450,6097267
1757360460,6489.53,6490.65,6489.42,6489.58,8899800,6296541.5
1757360520,6489.57,6490.64,6489.51,6490.52,7146450,6374685.5
1757360580,6490.47,6492.25,6490.35,6492.24,7451310,6487679
1757360640,6492.3,6492.34,6491.1,6491.34,7378160,6598652
1757360700,6491.32,6493.43,6491.32,6493.37,8910780,6801626
1757360760,6493.43,6494,6492.6,6494,8498970,6952678.5
1757360820,6494.1,6495.45,6493.79,6494.74,8342300,7097931
1757360880,6494.74,6494.78,6493.62,6494.23,8690580,7257095.5
1757360940,6494.29,6494.85,6494.18,6494.82,11329770,7493682.5
1757361000,6494.89,6494.89,6490.4,6490.91,21785630,8242847
1757361060,6491.17,6492.6,6490.58,6491.44,15540580,8733193.5
1757361120,6491.65,6493.6,6491.32,6493.48,14302230,9121805
1757361180,6493.48,6494.63,6492.92,6494.49,14560300,9533475.5
1757361240,6494.47,6494.94,6492.81,6494.24,19297810,10176817.5
1757361300,6494.27,6496.27,6494.27,6496.04,30759850,11369706
1757361360,6496.46,6496.83,6495.41,6495.45,25734300,12333786
1757361420,6495.48,6496.6,6494.48,6496.46,30917700,13569143.5
1757361480,6496.39,6496.39,6492.99,6493.3,39634510,15188019
1757361540,6493.65,6496.61,6493.65,6496.05,82226180,18944733
1757361600,6496.11,6496.11,6495.21,6495.21,363402840,36740502.5
1757361660,6495.16,6495.17,6495.16,6495.16,11582500,36874637.5
1757424600,6503.33,6503.96,6498.52,6498.52,63610910,39697860.5
1757424660,6498.25,6502.89,6498.13,6502.47,12794815,39965035.75
1757424720,6503.02,6503.58,6500.66,6501.42,10454395,40118847.5
1757424780,6501.77,6503.15,6501.43,6502.71,9308432,40138730.1
1757424840,6502.78,6504.09,6502.04,6502.58,7845082,40106035.7
1757424900,6502.42,6503.31,6501.38,6503.31,8204015,40099121.45
1757424960,6503.17,6503.85,6502,6502.85,8425052,40085845.05
1757425020,6502.78,6505.06,6502.34,6504.73,7953136,39917013.35
1757425080,6504.8,6505.32,6503.97,6504.67,7671960,39211329.85
1757425140,6504.78,6505.27,6503.04,6503.16,8131967,38840899.2
1757425200,6503.04,6503.33,6501.58,6501.81,8042102,38527892.8
1757425260,6501.61,6501.61,6499.75,6501.07,7136919,38156723.75
1757425320,6501.28,6502.56,6500.91,6501.75,6669071,37525286.8
1757425380,6501.56,6501.92,6499.92,6501.13,6177777,36296183.15
1757425440,6501.83,6503.06,6501.69,6502.87,7019623,35360449.3
1757425500,6503.02,6503.48,6499.81,6500.67,11692274,34399178
1757425560,6500.79,6502.38,6500.05,6500.32,6998815,32767393.25
1757425620,6500.16,6502.58,6499.51,6502.57,7204894,29016328.95
1757425680,6502.42,6503.13,6500.2,6500.22,8286272,11260500.55
